"","Borough","XCoord","YCoord"
"132538","SI",953449,169587
"132539","SI",957658,161437
"132540","SI",963577,167457
"132541","SI",927438,127038
"132542","SI",937478,131624
"132543","SI",947997,141566
"132544","SI",942408,138834
"132545","SI",923957,135938
"132546","SI",940628,153655
"132547","SI",931765,156147
"132548","SI",923027,138298
"132549","SI",943379,137478
"132550","SI",957173,153070
"132551","SI",950063,161802
"132552","SI",921451,134559
"132553","SI",953364,151644
"132554","SI",960431,165940
"132555","SI",939589,162601
"132556","SI",934967,142841
"132557","SI",963693,161690
"132558","SI",950542,159284
"132559","SI",944478,167279
"132560","SI",940122,132177
"132561","SI",960990,164519
"132562","SI",931695,153915
"132563","SI",929896,141035
"132564","SI",933770,143663
"132565","SI",946883,159683
"132566","SI",961132,173904
"132567","SI",956657,163828
"132568","SI",963777,161745
"132569","SI",931269,133025
"132570","SI",937048,160447
"132571","SI",938943,171832
"132572","SI",947563,164038
"132573","SI",941606,142547
"132574","SI",943517,160618
"132575","SI",960741,174832
"132576","SI",935186,135897
"132577","SI",928118,135584
"132578","SI",945788,141517
"132579","SI",941083,155482
"132580","SI",917506,132755
"132581","SI",933865,139173
"132582","SI",929869,132768
"132583","SI",961947,159064
"132584","SI",926217,139056
"132585","SI",940072,154600
"132586","SI",961948,164810
"132587","SI",949744,161701
"132588","SI",946735,141191
"132589","SI",957765,156386
"132590","SI",951377,147007
"132591","SI",943015,162922
"132592","SI",959583,158165
"132593","SI",926272,130591
"132594","SI",967155,161847
"132595","SI",943262,153021
"132596","SI",963659,161667
"132597","SI",949859,141961
"132598","SI",947994,167187
"132599","SI",914362,125685
"132600","SI",934126,143935
"132601","SI",938478,159806
"132602","SI",926688,136391
"132603","SI",945926,166458
"132604","SI",928921,139862
"132605","SI",950043,149757
"132606","SI",947581,142425
"132607","SI",948407,147062
"132608","SI",948651,164727
"132609","SI",948977,158421
"132610","SI",954487,144870
"132611","SI",929731,142608
"132612","SI",918297,122933
"132613","SI",945248,149459
"132614","SI",960474,167880
"132615","SI",930013,139476
"132616","SI",929909,133313
"132617","SI",946184,158169
"132618","SI",962345,155047
"132619","SI",942159,163615
"132620","SI",956076,154386
"132621","SI",956433,163798
"132622","SI",961855,163262
"132623","SI",936472,137000
"132624","SI",939418,136495
"132625","SI",937237,141524
"132626","SI",937722,132019
"132627","SI",948496,157667
"132628","SI",961434,164674
"132629","SI",948677,163242
"132630","SI",948484,168069
"132631","SI",948233,170369
"132632","SI",940747,151456
"132633","SI",951633,169991
"132634","SI",963550,161275
"132635","SI",933814,143989
"132636","SI",941690,169439
"132637","SI",942699,152294
"132638","SI",947046,158953
"132639","SI",938007,155740
"132640","SI",922558,135341
"132641","SI",950730,164489
"132642","SI",954820,148795
"132643","SI",945205,168529
"132644","SI",939625,133404
"132645","SI",940757,151041
"132646","SI",938412,134313
"132647","SI",951572,167781
"132648","SI",942377,134606
"132649","SI",946838,157443
"132650","SI",947096,163265
"132651","SI",960083,174878
"132652","SI",955834,169082
"132653","SI",938901,135058
"132654","SI",944740,144977
"132655","SI",947060,170062
"132656","SI",939681,141499
"132657","SI",932892,156043
"132658","SI",945133,147239
"132659","SI",937758,131378
"132660","SI",958952,166495
"132661","SI",960768,172985
"132662","SI",949521,170938
"132663","SI",950350,158010
"132664","SI",935474,142352
"132665","SI",949350,151313
"132666","SI",953351,168003
"132667","SI",939301,142959
"132668","SI",946859,165729
"132669","SI",948075,163868
"132670","SI",958232,161926
"132671","SI",960875,154438
"132672","SI",917308,123956
"132673","SI",960604,161703
"132674","SI",939757,159760
"132675","SI",950860,171074
"132676","SI",945428,144061
"132677","SI",950228,146358
"132678","SI",945068,167412
"132679","SI",956932,157858
"132680","SI",952261,148957
"132681","SI",965618,160968
"132682","SI",942191,170446
"132683","SI",943965,140781
"132684","SI",935794,138802
"132685","SI",962948,170162
"132686","SI",954507,146102
"132687","SI",935702,130565
"132688","SI",946871,142993
"132689","SI",959557,157780
"132690","SI",944204,160475
"132691","SI",941879,155117
"132692","SI",927208,127787
"132693","SI",949824,166394
"132694","SI",918025,123099
"132695","SI",955733,155488
"132696","SI",945214,144303
"132697","SI",962672,163285
"132698","SI",966567,162756
"132699","SI",915801,122298
"132700","SI",965091,163774
"132701","SI",945146,144176
"132702","SI",951400,141589
"132703","SI",947075,163057
"132704","SI",938709,171335
"132705","SI",944656,140685
"132706","SI",958742,154042
"132707","SI",941855,142211
"132708","SI",955372,144562
"132709","SI",957414,155557
"132710","SI",941879,142487
"132711","SI",948786,146532
"132712","SI",936010,143542
"132713","SI",944364,160468
"132714","SI",961797,161234
"132715","SI",933701,141096
"132716","SI",945749,170189
"132717","SI",953132,143687
"132718","SI",939142,134534
"132719","SI",925074,141065
"132720","SI",940413,142616
"132721","SI",935426,140096
"132722","SI",947057,157335
"132723","SI",943560,142812
"132724","SI",941574,137242
"132725","SI",954778,169269
"132726","SI",933402,139124
"132727","SI",941905,134137
"132728","SI",940492,166392
"132729","SI",919294,135600
"132730","SI",939503,152901
"132731","SI",956663,150654
"132732","SI",940309,170911
"132733","SI",939069,140839
"132734","SI",947683,158752
"132735","SI",933330,139061
"132736","SI",937598,167799
"132737","SI",961210,160867
"132738","SI",945149,138087
"132739","SI",931643,155947
"132740","SI",949745,169011
"132741","SI",924426,137319
"132742","SI",931300,155109
"132743","SI",949270,165333
"132744","SI",937520,170601
"132745","SI",949604,168545
"132746","SI",952719,162372
"132747","SI",962813,156885
"132748","SI",957764,157994
"132749","SI",947836,164887
"132750","SI",962421,169404
"132751","SI",923607,138359
"132752","SI",952339,172855
"132753","SI",943724,135390
"132754","SI",958248,155414
"132755","SI",940042,141997
"132756","SI",965425,163086
"132757","SI",943562,135124
"132758","SI",941369,137512
"132759","SI",950021,160086
"132760","SI",959409,152963
"132761","SI",941397,135809
"132762","SI",929320,140356
"132763","SI",962952,154599
"132764","SI",966168,156600
"132765","SI",935361,131477
"132766","SI",940602,135615
"132767","SI",920012,124132
"132768","SI",940245,153450
"132769","SI",962215,169289
"132770","SI",937590,155925
"132771","SI",926979,127637
"132772","SI",945930,158652
"132773","SI",954494,148582
"132774","SI",937083,138827
"132775","SI",946544,158992
"132776","SI",955709,149317
"132777","SI",951912,146736
"132778","SI",940123,150517
"132779","SI",959362,157827
"132780","SI",956009,157792
"132781","SI",928736,135536
"132782","SI",950815,164926
"132783","SI",953180,150264
"132784","SI",953670,170003
"132785","SI",929580,138893
"132786","SI",941542,136869
"132787","SI",962394,162919
"132788","SI",941120,166905
"132789","SI",918134,125654
"132790","SI",943645,160207
"132791","SI",942192,135656
"132792","SI",958528,173083
"132793","SI",962692,154149
"132794","SI",939676,161141
"132795","SI",958279,171911
"132796","SI",940252,143649
"132797","SI",952441,172340
"132798","SI",919811,138376
"132799","SI",922731,135583
"132800","SI",956114,161123
"132801","SI",916585,123737
"132802","SI",940592,151471
"132803","SI",958004,170484
"132804","SI",935330,144136
"132805","SI",930332,135723
"132806","SI",955188,148501
"132807","SI",917288,122702
"132808","SI",945287,167633
"132809","SI",923431,135179
"132810","SI",952735,149821
"132811","SI",956767,160182
"132812","SI",915721,125018
"132813","SI",961326,158696
"132814","SI",947442,163229
"132815","SI",952997,170231
"132816","SI",940127,169466
"132817","SI",938859,136157
"132818","SI",942770,141357
"132819","SI",946052,139664
"132820","SI",953413,147624
"132821","SI",960094,156288
"132822","SI",940877,168313
"132823","SI",957610,147006
"132824","SI",917592,121932
"132825","SI",936276,135985
"132826","SI",915534,125956
"132827","SI",939312,139193
"132828","SI",926289,138641
"132829","SI",956674,159422
"132830","SI",948470,162381
"132831","SI",940830,136149
"132832","SI",937556,164147
"132833","SI",945643,170251
"132834","SI",965281,162141
"132835","SI",958518,171400
"132836","SI",958213,172869
"132837","SI",961171,154987
"132838","SI",929270,135717
"132839","SI",937731,141610
"132840","SI",929220,127309
"132841","SI",953113,173062
"132842","SI",950335,163942
"132843","SI",925228,135300
"132844","SI",946753,157700
"132845","SI",954385,148782
"132846","SI",930156,139320
"132847","SI",939189,140503
"132848","SI",937899,160696
"132849","SI",959712,163070
"132850","SI",949257,151628
"132851","SI",953963,163101
"132852","SI",948588,171451
"132853","SI",962052,163229
"132854","SI",928015,136377
"132855","SI",942136,152671
"132856","SI",926625,131287
"132857","SI",940182,166508
"132858","SI",934696,137079
"132859","SI",958131,152189
"132860","SI",927007,134799
"132861","SI",938302,157954
"132862","SI",933779,144406
"132863","SI",941784,152794
"132864","SI",928626,135506
"132865","SI",935433,135977
"132866","SI",937727,140549
"132867","SI",958514,156816
"132868","SI",946980,147522
"132869","SI",927051,134813
"132870","SI",949106,163184
"132871","SI",955343,161960
"132872","SI",941071,164357
"132873","SI",956465,156335
"132874","SI",958509,161890
"132875","SI",933774,135148
"132876","SI",955633,148280
"132877","SI",926072,138221
"132878","SI",929284,136279
"132879","SI",951902,148889
"132880","SI",956441,161543
"132881","SI",937912,159930
"132882","SI",959520,160309
"132883","SI",949388,157947
"132884","SI",924012,138330
"132885","SI",960735,171602
"132886","SI",954401,144518
"132887","SI",959553,148024
"132888","SI",942730,136736
"132889","SI",952350,149168
"132890","SI",963906,156447
"132891","SI",945625,169525
"132892","SI",954180,172167
"132893","SI",943985,140351
"132894","SI",939357,161959
"132895","SI",946317,167730
"132896","SI",958314,147561
"132897","SI",956396,154079
"132898","SI",962926,154654
"132899","SI",958784,158569
"132900","SI",953591,150967
"132901","SI",946620,146188
"132902","SI",933952,131794
"132903","SI",939645,167154
"132904","SI",926522,130955
"132905","SI",923218,134069
"132906","SI",955294,167629
"132907","SI",957355,153316
"132908","SI",960480,172419
"132909","SI",933488,143577
"132910","SI",949044,171057
"132911","SI",943693,138339
"132912","SI",966462,160998
"132913","SI",943118,134698
"132914","SI",924699,139894
"132915","SI",940787,154559
"132916","SI",930105,133758
"132917","SI",944786,162410
"132918","SI",939386,131664
"132919","SI",941835,154999
"132920","SI",953932,150060
"132921","SI",956111,168370
"132922","SI",947772,172472
"132923","SI",958045,146751
"132924","SI",948371,162948
"132925","SI",962655,153871
"132926","SI",940760,151567
"132927","SI",939999,141989
"132928","SI",938352,157608
"132929","SI",962068,163402
"132930","SI",936782,139576
"132931","SI",962048,164215
"132932","SI",929788,128151
"132933","SI",916833,127012
"132934","SI",959951,152942
"132935","SI",937806,137130
"132936","SI",935672,136089
"132937","SI",958853,160659
"132938","SI",937650,137645
"132939","SI",953101,171974
"132940","SI",934953,139989
"132941","SI",943206,136903
"132942","SI",958839,147897
"132943","SI",956410,144996
"132944","SI",965194,155677
"132945","SI",955712,145286
"132946","SI",923438,138716
"132947","SI",949297,167604
"132948","SI",949118,166008
"132949","SI",943009,141511
"132950","SI",960729,169936
"132951","SI",931183,136030
"132952","SI",944172,162821
"132953","SI",939903,160377
"132954","SI",934450,135834
"132955","SI",963768,160400
"132956","SI",919387,129737
"132957","SI",947939,166186
"132958","SI",929840,133395
"132959","SI",951496,170044
"132960","SI",952775,148962
"132961","SI",950058,159920
"132962","SI",917918,126542
"132963","SI",962536,163428
"132964","SI",935894,140325
"132965","SI",932590,143586
"132966","SI",945584,144251
"132967","SI",929681,139536
"132968","SI",955888,143683
"132969","SI",962591,155366
"132970","SI",954522,152807
"132971","SI",929179,140561
"132972","SI",965103,162366
"132973","SI",938102,133932
"132974","SI",916364,126774
"132975","SI",950784,164495
"132976","SI",950235,169618
"132977","SI",957092,159281
"132978","SI",944422,166467
"132979","SI",954576,148525
"132980","SI",941277,168187
"132981","SI",939648,141753
"132982","SI",927217,133313
"132983","SI",939895,152496
"132984","SI",951166,147455
"132985","SI",935782,141647
"132986","SI",955853,156109
"132987","SI",923586,130915
"132988","SI",938719,139564
"132989","SI",929468,140657
"132990","SI",956238,155991
"132991","SI",944376,161932
"132992","SI",955121,148549
"132993","SI",944483,136910
"132994","SI",958280,157393
"132995","SI",933805,137192
"132996","SI",953098,162789
"132997","SI",940240,137920
"132998","SI",945595,144797
"132999","SI",928768,131337
"133000","SI",946113,160455
"133001","SI",941409,135246
"133002","SI",948056,170438
"133003","SI",937437,131483
"133004","SI",962141,169686
"133005","SI",941762,154864
"133006","SI",945247,141969
"133007","SI",946400,168314
"133008","SI",935954,138344
"133009","SI",945240,163635
"133010","SI",947858,158711
"133011","SI",954045,165839
"133012","SI",964609,162883
"133013","SI",930506,133407
"133014","SI",940314,150982
"133015","SI",934631,138623
"133016","SI",934435,142703
"133017","SI",940641,151794
"133018","SI",955614,143691
"133019","SI",923630,138366
"133020","SI",954522,165595
"133021","SI",935372,143979
"133022","SI",948212,163982
"133023","SI",945769,160220
"133024","SI",949552,163067
"133025","SI",943893,171398
"133026","SI",948653,162715
"133027","SI",949053,146848
"133028","SI",949779,166896
"133029","SI",947189,164115
"133030","SI",959284,155379
"133031","SI",915396,124285
"133032","SI",965047,160945
"133033","SI",924289,131460
"133034","SI",941421,154772
"133035","SI",958214,156397
"133036","SI",952046,140676
"133037","SI",962780,156184
"133038","SI",964133,161732
"133039","SI",945060,167540
"133040","SI",962157,162608
"133041","SI",938505,134510
"133042","SI",960366,159777
"133043","SI",965747,156448
"133044","SI",942531,163969
"133045","SI",955267,162609
"133046","SI",931845,154133
"133047","SI",947972,167827
"133048","SI",950954,145269
"133049","SI",964487,161930
"133050","SI",955430,167696
"133051","SI",966329,161935
"133052","SI",948825,165860
"133053","SI",933192,145012
"133054","SI",955298,144025
"133055","SI",922763,134906
"133056","SI",949630,158257
"133057","SI",937995,156616
"133058","SI",939210,138809
"133059","SI",957206,169644
"133060","SI",939154,153900
"133061","SI",924691,130522
"133062","SI",949557,142685
"133063","SI",922881,132932
"133064","SI",944839,165770
"133065","SI",923769,137962
"133066","SI",922387,135853
"133067","SI",938202,135267
"133068","SI",928928,129310
"133069","SI",954696,172754
"133070","SI",946603,140533
"133071","SI",961470,172208
"133072","SI",928243,126917
"133073","SI",953065,173391
"133074","SI",962176,156759
"133075","SI",951227,149389
"133076","SI",946247,170900
"133077","SI",962406,160994
"133078","SI",942881,152558
"133079","SI",960819,154793
"133080","SI",943349,134703
"133081","SI",964983,161702
"133082","SI",929988,139138
"133083","SI",962073,167691
"133084","SI",954172,143492
"133085","SI",932986,134293
"133086","SI",950853,158414
"133087","SI",957194,158466
"133088","SI",950053,160015
"133089","SI",943106,171133
"133090","SI",949594,163754
"133091","SI",933590,144378
"133092","SI",917304,132859
"133093","SI",949751,142184
"133094","SI",924316,136290
"133095","SI",948240,146027
"133096","SI",949856,145490
"133097","SI",964746,163210
"133098","SI",958329,156714
"133099","SI",958816,153992
"133100","SI",950773,142660
"133101","SI",952274,170813
"133102","SI",937624,142946
"133103","SI",956890,168994
"133104","SI",963214,155880
"133105","SI",957893,148038
"133106","SI",939199,168720
"133107","SI",949953,160246
"133108","SI",944364,140897
"133109","SI",948950,148752
"133110","SI",937374,133430
"133111","SI",959526,157503
"133112","SI",962345,173838
"133113","SI",955545,163197
"133114","SI",962692,160497
"133115","SI",938612,141820
"133116","SI",941413,134226
"133117","SI",942544,144933
"133118","SI",935591,142825
"133119","SI",952043,162763
"133120","SI",958238,147540
"133121","SI",960560,148693
"133122","SI",945194,164945
"133123","SI",956153,156046
"133124","SI",942956,160748
"133125","SI",938486,164363
"133126","SI",935121,135744
"133127","SI",940078,152228
"133128","SI",967310,160321
"133129","SI",936119,138664
"133130","SI",963349,164629
"133131","SI",924684,140376
"133132","SI",947289,143391
"133133","SI",942453,142834
"133134","SI",929225,142056
"133135","SI",939101,165724
"133136","SI",936816,133692
"133137","SI",945713,161056
"133138","SI",928746,134426
"133139","SI",957941,151981
"133140","SI",948560,159154
"133141","SI",947218,159482
"133142","SI",932782,169052
"133143","SI",954594,143808
"133144","SI",957716,170051
"133145","SI",935237,139045
"133146","SI",953517,169138
"133147","SI",964578,163715
"133148","SI",942828,171350
"133149","SI",956814,150677
"133150","SI",954666,143122
"133151","SI",953359,143719
"133152","SI",940274,143035
"133153","SI",929661,141346
"133154","SI",960647,170385
"133155","SI",929608,142761
"133156","SI",956169,148230
"133157","SI",956638,144613
"133158","SI",951619,141515
"133159","SI",960854,173630
"133160","SI",958984,173422
"133161","SI",950008,161636
"133162","SI",942326,170587
"133163","SI",954769,167638
"133164","SI",951582,167408
"133165","SI",956114,163429
"133166","SI",959059,159824
"133167","SI",929093,136729
"133168","SI",961380,149346
"133169","SI",955415,144445
"133170","SI",949595,168988
"133171","SI",956331,163141
"133172","SI",947712,158517
"133173","SI",946660,164471
"133174","SI",941159,151235
"133175","SI",948203,162274
"133176","SI",956480,159718
"133177","SI",930794,139266
"133178","SI",927290,136008
"133179","SI",947038,141039
"133180","SI",954657,151582
"133181","SI",951858,163674
"133182","SI",943464,137568
"133183","SI",946999,143556
"133184","SI",947901,162229
"133185","SI",947888,170794
"133186","SI",961866,172774
"133187","SI",947296,147809
"133188","SI",953553,159398
"133189","SI",959464,162178
"133190","SI",946007,145131
"133191","SI",946726,167291
"133192","SI",939848,141789
"133193","SI",947624,169479
"133194","SI",940923,139425
"133195","SI",961149,149305
"133196","SI",963789,160590
"133197","SI",954657,168664
"133198","SI",941671,152557
"133199","SI",943941,160487
"133200","SI",940203,139178
"133201","SI",950371,166013
"133202","SI",937928,138365
"133203","SI",940002,154459
"133204","SI",949963,168016
"133205","SI",937711,142427
"133206","SI",953518,162211
"133207","SI",951558,141065
"133208","SI",946217,158739
"133209","SI",946679,168113
"133210","SI",957941,148274
"133211","SI",957050,149477
"133212","SI",948177,142329
"133213","SI",943512,137216
"133214","SI",943119,167450
"133215","SI",947575,170089
"133216","SI",942372,152174
"133217","SI",952010,147941
"133218","SI",951349,141950
"133219","SI",943613,135763
"133220","SI",944230,136171
"133221","SI",958784,155634
"133222","SI",935338,143432
"133223","SI",955090,143549
"133224","SI",958464,154545
"133225","SI",962330,163446
"133226","SI",962686,162464
"133227","SI",933795,140679
"133228","SI",946238,164312
"133229","SI",957253,156746
"133230","SI",922574,136883
"133231","SI",942921,138435
"133232","SI",951375,168553
"133233","SI",953404,143487
"133234","SI",945683,156823
"133235","SI",944638,139229
"133236","SI",924887,137888
"133237","SI",954868,146306
"133238","SI",938622,138051
"133239","SI",947377,143839
"133240","SI",922304,136224
"133241","SI",956199,150865
"133242","SI",957737,151673
"133243","SI",930051,133634
"133244","SI",928247,135633
"133245","SI",928696,140424
"133246","SI",932436,138139
"133247","SI",959098,160826
"133248","SI",953099,148127
"133249","SI",919248,130455
"133250","SI",938161,166896
"133251","SI",945476,144109
"133252","SI",927549,126969
"133253","SI",956014,148383
"133254","SI",938254,166618
"133255","SI",947811,171166
"133256","SI",924507,130035
"133257","SI",948173,168271
"133258","SI",941905,169411
"133259","SI",932344,144132
"133260","SI",938554,164179
"133261","SI",917706,123644
"133262","SI",941487,143341
"133263","SI",941575,143078
"133264","SI",947108,150043
"133265","SI",939772,154629
"133266","SI",966027,156715
"133267","SI",946755,166875
"133268","SI",947117,163179
"133269","SI",922890,138200
"133270","SI",942070,137412
"133271","SI",942397,134889
"133272","SI",960407,171162
"133273","SI",936550,136506
"133274","SI",949337,160381
"133275","SI",936919,136219
"133276","SI",951042,159877
"133277","SI",950803,150438
"133278","SI",959992,156976
"133279","SI",917454,133411
"133280","SI",940037,136139
"133281","SI",938181,155688
"133282","SI",943312,169979
"133283","SI",941657,136389
"133284","SI",953872,149020
"133285","SI",929395,141281
"133286","SI",942956,164681
"133287","SI",938937,139925
"133288","SI",960447,157551
"133289","SI",939236,162068
"133290","SI",927779,136463
"133291","SI",923970,136058
"133292","SI",914506,124808
"133293","SI",952076,170675
"133294","SI",957522,169876
"133295","SI",939823,137694
"133296","SI",948030,162114
"133297","SI",962137,161356
"133298","SI",942137,140504
"133299","SI",954589,144175
"133300","SI",941908,138048
"133301","SI",938619,142820
"133302","SI",942439,146761
"133303","SI",963853,155746
"133304","SI",939671,154505
"133305","SI",946480,163168
"133306","SI",949613,149849
"133307","SI",914342,123263
"133308","SI",942008,138111
"133309","SI",913918,123483
"133310","SI",946502,169224
"133311","SI",954453,151742
"133312","SI",965804,163628
"133313","SI",948070,161495
"133314","SI",961908,171682
"133315","SI",939419,134892
"133316","SI",951475,168962
"133317","SI",928648,139960
"133318","SI",958998,148950
"133319","SI",915006,125462
"133320","SI",917662,132738
"133321","SI",943614,137130
"133322","SI",964035,156571
"133323","SI",934011,142045
"133324","SI",950871,149586
"133325","SI",933650,138488
"133326","SI",937539,136986
"133327","SI",954250,160942
"133328","SI",944832,167858
"133329","SI",941747,169884
"133330","SI",924727,136205
"133331","SI",946140,168539
"133332","SI",966770,156950
"133333","SI",916179,124268
"133334","SI",949806,150005
"133335","SI",955057,143680
"133336","SI",933035,140179
"133337","SI",953211,168176
"133338","SI",937232,141250
"133339","SI",955166,149948
"133340","SI",961882,154730
"133341","SI",949478,167487
"133342","SI",940545,167611
"133343","SI",959060,151900
"133344","SI",937527,170849
"133345","SI",949735,164203
"133346","SI",960429,169874
"133347","SI",956695,173908
"133348","SI",929746,142001
"133349","SI",932743,155817
"133350","SI",932837,144918
"133351","SI",961468,169059
"133352","SI",962579,168637
"133353","SI",939812,143602
"133354","SI",954274,149696
"133355","SI",943671,170672
"133356","SI",944013,139576
"133357","SI",956012,151023
"133358","SI",939212,136099
"133359","SI",965461,159621
"133360","SI",957130,156851
"133361","SI",930866,135639
"133362","SI",946775,168153
"133363","SI",943527,165077
"133364","SI",951549,141949
"133365","SI",955252,162055
"133366","SI",932709,141689
"133367","SI",956068,144006
"133368","SI",960269,162639
"133369","SI",947265,169028
"133370","SI",917146,124730
"133371","SI",938183,157721
"133372","SI",962186,161459
"133373","SI",933583,142214
"133374","SI",948929,166812
"133375","SI",951963,148289
"133376","SI",952073,164388
"133377","SI",944396,139233
"133378","SI",951638,169951
"133379","SI",953244,150856
"133380","SI",966619,161362
"133381","SI",927689,131168
"133382","SI",959003,172530
"133383","SI",963110,169948
"133384","SI",937748,132474
"133385","SI",950192,149719
"133386","SI",940398,136888
"133387","SI",941395,133284
"133388","SI",935494,138068
"133389","SI",946100,171581
"133390","SI",933904,139414
"133391","SI",958654,151024
"133392","SI",922739,136789
"133393","SI",947490,167090
"133394","SI",925760,129935
"133395","SI",960848,171876
"133396","SI",945572,168429
"133397","SI",948315,166571
"133398","SI",938851,163036
"133399","SI",947011,141069
"133400","SI",939632,155393
"133401","SI",958885,148517
"133402","SI",955107,144184
"133403","SI",955968,155550
"133404","SI",933998,143780
"133405","SI",927963,136534
"133406","SI",946433,162006
"133407","SI",962657,162968
"133408","SI",952310,163567
"133409","SI",955751,162173
"133410","SI",923371,138715
"133411","SI",951681,141922
"133412","SI",962842,154172
"133413","SI",936812,139681
"133414","SI",961311,165437
"133415","SI",951982,162641
"133416","SI",941369,136682
"133417","SI",938235,140237
"133418","SI",948933,168248
"133419","SI",957119,163954
"133420","SI",938966,163113
"133421","SI",941360,155424
"133422","SI",954510,144502
"133423","SI",939337,154626
"133424","SI",951532,169316
"133425","SI",956211,167552
"133426","SI",940247,166349
"133427","SI",943500,165079
"133428","SI",927751,149291
"133429","SI",928354,134841
"133430","SI",944236,161208
"133431","SI",940836,141350
"133432","SI",964363,161532
"133433","SI",963705,153979
"133434","SI",940274,132394
"133435","SI",928953,129076
"133436","SI",950496,164613
"133437","SI",928727,129147
"133438","SI",923556,136856
"133439","SI",949116,146800
"133440","SI",940484,143766
"133441","SI",962949,168243
"133442","SI",920041,125717
"133443","SI",950065,158368
"133444","SI",964501,156700
"133445","SI",940120,141866
"133446","SI",950898,150773
"133447","SI",945594,157066
"133448","SI",921951,123934
"133449","SI",961402,164825
"133450","SI",959669,174540
"133451","SI",923485,136207
"133452","SI",947136,160601
"133453","SI",947732,141788
"133454","SI",944868,161802
"133455","SI",960252,154745
"133456","SI",957045,160793
"133457","SI",937672,163232
"133458","SI",923081,138114
"133459","SI",941470,155372
"133460","SI",956502,155199
"133461","SI",950234,169818
"133462","SI",942678,137447
"133463","SI",937900,172026
"133464","SI",947060,143768
"133465","SI",939877,166290
"133466","SI",944894,147207
"133467","SI",940711,155954
"133468","SI",959716,174450
"133469","SI",955126,166599
"133470","SI",944325,159642
"133471","SI",938529,136172
"133472","SI",951224,170049
"133473","SI",954714,146406
"133474","SI",924188,131158
"133475","SI",945937,140966
"133476","SI",945584,145619
"133477","SI",938920,140838
"133478","SI",961234,167557
"133479","SI",937787,165181
"133480","SI",958660,155623
"133481","SI",947062,164112
"133482","SI",944272,163951
"133483","SI",946173,139747
"133484","SI",938102,164574
"133485","SI",938120,168897
"133486","SI",947092,142603
"133487","SI",951705,160429
"133488","SI",953673,157398
"133489","SI",966618,161173
"133490","SI",947231,143496
"133491","SI",933094,139891
"133492","SI",956048,143581
"133493","SI",922293,135036
"133494","SI",951813,145720
"133495","SI",916716,123873
"133496","SI",958832,149991
"133497","SI",927562,135107
"133498","SI",947068,169711
"133499","SI",945152,144400
"133500","SI",938172,136816
"133501","SI",942969,134434
"133502","SI",951669,167868
"133503","SI",940506,137775
"133504","SI",962710,157172
"133505","SI",943035,135119
"133506","SI",935859,141342
"133507","SI",952811,143559
"133508","SI",949528,168856
"133509","SI",939521,133727
"133510","SI",962758,170421
"133511","SI",957778,159402
"133512","SI",939433,169075
"133513","SI",930149,139083
"133514","SI",918422,121712
"133515","SI",934882,143451
"133516","SI",941435,134104
"133517","SI",936793,139052
"133518","SI",954521,148883
"133519","SI",943186,142586
"133520","SI",948634,166624
"133521","SI",957870,152369
"133522","SI",949896,147076
"133523","SI",941444,153386
"133524","SI",941718,154552
"133525","SI",950837,171146
"133526","SI",955497,162708
"133527","SI",957813,151622
"133528","SI",955576,169211
"133529","SI",960438,164137
"133530","SI",947531,164459
"133531","SI",933745,131881
"133532","SI",948126,160662
"133533","SI",959844,172093
"133534","SI",948631,163134
"133535","SI",929517,140902
"133536","SI",944421,147396
"133537","SI",938035,131127
"133538","SI",932463,140766
"133539","SI",965737,161514
"133540","SI",939833,167331
"133541","SI",945669,158376
"133542","SI",950247,171518
"133543","SI",950316,143057
"133544","SI",960397,164517
"133545","SI",964344,162356
"133546","SI",945376,140709
"133547","SI",965571,154915
"133548","SI",940927,142443
"133549","SI",939069,137230
"133550","SI",958794,151969
"133551","SI",938925,171185
"133552","SI",942825,165062
"133553","SI",945169,156213
"133554","SI",939873,137594
"133555","SI",939506,143609
"133556","SI",925098,135264
"133557","SI",929760,128733
"133558","SI",959921,155189
"133559","SI",960958,167469
"133560","SI",960561,163805
"133561","SI",945948,161417
"133562","SI",940333,142546
"133563","SI",950418,147342
"133564","SI",946996,146407
"133565","SI",957786,148539
"133566","SI",938146,137114
"133567","SI",946699,159898
"133568","SI",940810,133614
"133569","SI",938100,156983
"133570","SI",943631,135290
"133571","SI",953168,148675
"133572","SI",948444,171591
"133573","SI",930333,136648
"133574","SI",939330,153258
"133575","SI",917006,122757
"133576","SI",930137,136039
"133577","SI",948475,145297
"133578","SI",957172,160750
"133579","SI",918366,126402
"133580","SI",941006,155753
"133581","SI",943225,134617
"133582","SI",917003,124291
"133583","SI",956105,157476
"133584","SI",956276,156038
"133585","SI",950570,165799
"133586","SI",932666,155335
"133587","SI",953926,147181
"133588","SI",928788,142024
"133589","SI",941424,169234
"133590","SI",941438,141735
"133591","SI",955794,148069
"133592","SI",929096,130034
"133593","SI",949504,171087
"133594","SI",962195,171620
"133595","SI",934383,142990
"133596","SI",947639,164164
"133597","SI",958950,152981
"133598","SI",952299,147907
"133599","SI",921800,125127
"133600","SI",948070,171121
"133601","SI",940907,133845
"133602","SI",953578,162348
"133603","SI",954930,151586
"133604","SI",944426,162834
"133605","SI",927954,131649
"133606","SI",947156,146434
"133607","SI",946833,150886
"133608","SI",937306,171082
"133609","SI",957943,148845
"133610","SI",960763,165689
"133611","SI",955542,149716
"133612","SI",958484,155138
